Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty Pctl
5887,Alameda ,94555,-122.0532609,37.5729294,0,26.99,71.7,0,43.1,80.72,5.51
3179,Alameda ,94619,-122.1847835,37.7884276,0,33.03,62.97,0,56.08,60.32,8.36
3337,Alameda ,94539,-121.9271478,37.5071611,50.95,36.61,49.12,61.67,31.05,49.06,7.4
4866,Alameda ,94602,-122.1949575,37.7978944,0,20.98,90.18,0,16.28,78.68,49.09
4449,Alameda ,94610,-122.2520804,37.8095265,48.55,36.03,54.44,49.58,29.1,49.06,6.9
4067,Alameda ,94546,-122.0822257,37.7060949,29.87,30.27,87.38,0,11.9,37.99,18.18
4185,Alameda ,94568,-121.9154401,37.7224552,24.16,29.57,58.41,14.85,90,37.43,3.15
5991,Alameda ,94555,-122.0572528,37.5845579,0,24.12,43.06,18.86,59.71,95.78,7.41
2115,Alameda ,94539,-121.9322534,37.5218333,40.26,32.24,48.43,0.6,95.68,38.64,0.08
6931,Alameda ,94539,-121.9266869,37.5313765,0,31.66,67.46,0,89.37,35.32,15.8
5956,Alameda ,94709,-122.2603183,37.8773131,36.79,33.3,44.33,0,50.6,20.39,8.4
3883,Alameda ,94539,-121.9027992,37.5273674,0,30.3,78.44,0,19,73.06,14.32
3136,Alameda ,94619,-122.1574761,37.785376,0,22.19,85.36,0,85.22,68.99,12.56
2007,Alameda ,94587,-122.0724418,37.5699748,0,19.91,64.16,0,31.84,92.69,32.14
2898,Alameda ,94551,-121.7418149,37.7129066,0,19.27,78.45,0,23.74,53.59,33.67
3584,Alameda ,94618,-122.2544365,37.8405983,0,21.51,96.48,0,81.99,52.06,29.77
7074,Alameda ,94552,-121.9692968,37.714448,0,22.42,46.84,0,16.43,23.61,1.49
3632,Alameda ,94568,-121.8611155,37.7053403,0,19.56,78.56,0,35.15,87.35,19.95
3814,Alameda ,94568,-121.9419571,37.7068544,0,27.3,59.68,36.33,13.96,71.83,21.43
2706,Alameda ,94611,-122.2510667,37.8260219,0,23.51,75.03,0,80.98,84.36,10.67
3283,Alameda ,94610,-122.2416233,37.8148343,6.73,30.63,27.03,0,39.15,90.96,21.27
3633,Alameda ,94538,-121.9630732,37.5500775,0,21.03,92.59,0,58.78,32.89,61.54
2937,Alameda ,94539,-121.9421767,37.5345605,0,21.4,66.86,0,67.13,29.4,2.66
4029,Alameda ,94702,-122.2896443,37.8794799,16.03,37.98,43.62,0,86.72,8.38,9.75
2618,Alameda ,94539,-121.9198352,37.482983,12,29,30.05,0,9.6,88.24,25.58
3703,Alameda ,94609,-122.2574628,37.8482107,0,20.91,92.66,0,78.16,94.4,27.83
4865,Alameda ,94705,-122.2587175,37.8588968,0,21.1,92.68,0,81.44,52.24,28.08
5869,Alameda ,94552,-122.0152514,37.7272587,0,31.11,72.87,0,92.54,33.97,9.32
2819,Alameda ,94550,-121.8009991,37.6672948,0,21.29,96.5,0,70.25,38.63,39.64
3387,Alameda ,94502,-122.2406697,37.7334484,0,19.95,64.58,0,59.2,93.14,55.58
2587,Alameda ,94552,-121.9830876,37.6518042,0,21.27,96.63,0,56.41,83.02,27.54
6068,Alameda ,94550,-121.8054596,37.5511338,0,30.56,68.39,0,8.16,72.11,6.19
1552,Alameda ,94705,-122.248923,37.8618413,0,20.83,92.74,0,54.4,46.71,26.82
4196,Alameda ,94610,-122.2190899,37.8121648,0,20.2,40.58,0,60.22,11.71,62.1
3483,Alameda ,94588,-121.930798,37.653163,0,21.69,88.73,0,59.31,24.31,2.47
5733,Alameda ,94539,-121.9498322,37.5483239,30.43,32.55,65.84,0,73.62,23.4,9.62
6159,Alameda ,94541,-122.0404785,37.6668495,5.58,35.15,43.36,0,63.6,76.21,1.41
3670,Alameda ,94566,-121.8997998,37.6694679,0,26.93,45.15,0,23.9,71.83,30.21
1677,Alameda ,94546,-122.0837445,37.7229094,0,22.29,62.78,0,56.68,40.94,0.1
2929,Alameda ,94706,-122.2974624,37.8944611,0,21.3,96.34,0,53.21,44.06,25.2
2046,Alameda ,94588,-121.8650777,37.6969336,0,26.57,64.26,0,8.72,74.68,3.71
6403,Alameda ,94610,-122.2586656,37.8112134,21.16,30.92,9.25,17.1,40.01,39.64,5.27
3685,Alameda ,94551,-121.7842334,37.6912085,32.2,32.89,57.79,0,41.24,23.4,3.25
3379,Alameda ,94602,-122.2070119,37.8133625,25.54,32.34,38.25,15.94,85.97,22.05,6.06
4658,Alameda ,94502,-122.249779,37.7439709,0,20.51,40.58,0,30.42,6.97,60.67
4197,Alameda ,94550,-121.7864954,37.6506604,0,22.02,93.03,0,79.99,56.69,0.28
4456,Alameda ,94703,-122.2782006,37.8802854,7.85,37.34,60.82,0,88.05,7.78,6.28
1954,Alameda ,94706,-122.3182668,37.8906102,0,22.68,62.78,0,52.11,74.63,1.83
4011,Alameda ,94611,-122.2497952,37.8300772,47.29,36.62,25.76,62.57,26.14,48.93,0.55
5179,Alameda ,94611,-122.2536542,37.8232774,9.56,29.23,46.55,10.79,21.72,55.2,18.26
4617,Alameda ,94546,-122.1010932,37.7202531,50.54,36.51,51.06,62.11,17.18,48.95,9.41
5166,Alameda ,94566,-121.8820197,37.6721031,7.53,35.8,50.93,0,46.3,7.78,9.85
2642,Alameda ,94539,-121.9351067,37.5592488,0,20.77,92.74,0,53.19,33.63,36.19
4745,Alameda ,94552,-122.0615667,37.7216743,0,21.64,96.63,0,34.58,42.11,0.76
4831,Alameda ,94610,-122.2321836,37.8114477,34.68,32.4,68.27,0,87.84,20.14,17.8
2671,Alameda ,94709,-122.2701843,37.8819398,0,23.35,44.06,0,45.03,79.57,7.69
3218,Alameda ,94539,-121.8964116,37.4871497,0,21.49,91.73,0,78.03,20.43,0.88
1974,Alameda ,94706,-122.2910214,37.8947731,0,21.17,92.74,0,81.79,29.18,4.89
3844,Alameda ,94619,-122.1887608,37.805237,0,19.71,75.02,0,20.91,18.46,5.77
6523,Alameda ,94706,-122.2870621,37.8870336,16.54,28.24,32.95,2.32,76.95,27.78,5.35
3461,Alameda ,94611,-122.2344651,37.8361078,0,21.74,96.46,0,79.61,55.49,18.51
5314,Alameda ,94611,-122.2150894,37.8462442,0,22.08,59.97,0,79.46,35.39,2.22
2925,Alameda ,94611,-122.2406227,37.824626,0,21.22,92.57,0,39.55,32.94,1.39
5922,Alameda ,94566,-121.8865529,37.6811899,0,22.09,79.42,0,15.01,42.04,0.43
6916,Alameda ,94708,-122.2590314,37.8920346,4.14,27.38,41.23,26.64,13.76,64.31,8.91
4796,Alameda ,94618,-122.2381008,37.8451917,32.12,32.48,58.35,0,50.17,22.64,7.93
2285,Alameda ,94611,-122.2171515,37.8271275,0,26.15,9.32,22.65,10.52,31.76,3.98
5784,Alameda ,94611,-122.2026154,37.8345259,0,22.49,61.06,0,38.74,37.05,7.87
8075,Alameda ,94546,-122.0747102,37.7726562,27.9,39.67,9.19,33.24,82.62,24.91,5.89
2355,Alameda ,94704,-122.2319033,37.8675947,0,19.45,79.02,0,14.28,52.09,5.17
3212,Alameda ,94705,-122.2441385,37.8547587,13.46,35.96,45.34,0,88.52,9.94,3.23
3198,Alameda ,94707,-122.2813663,37.8911093,0,20.14,40.5,0,44.9,7.4,28.1
6595,Alameda ,94707,-122.270922,37.8883409,50.76,35.26,64.35,0,84.86,16.58,11.81
3558,Alameda ,94611,-122.2253292,37.8216214,0,20.57,40.58,0,8.73,7.48,12.65
3704,Alameda ,94611,-122.1910599,37.8197458,12.05,39.07,49.23,6.04,93.24,8.11,0.95
4353,Alameda ,94708,-122.2559829,37.8839567,0,22.99,56.45,0,30.67,41.44,0.83
1593,Alameda ,94618,-122.2495763,37.848171,0,20.04,40.45,0,25.61,8,8.17
1992,Alameda ,94707,-122.2752271,37.8975481,0,20.12,40.58,0,8.78,7.53,11.9
3640,Alameda ,94708,-122.2661928,37.899434,0,20.38,40.58,0,5.23,7.56,3.01
3563,Alameda ,94607,-122.277268,37.7959455,0,19.85,48.4,0,24.52,8.26,4.25
1215,Alameda ,94607,-122.3198955,37.8033573,0,20.75,52.91,0,55.12,9.22,
38,Alameda ,94607,-122.2943959,37.7961258,0,19.4,97.65,0,78.88,99.93,
71,Alameda ,94720,-122.2545472,37.8738125,0,20.33,97.44,0,77.68,99.93,
1175,Alpine ,96120,-119.7989986,38.6176096,22.12,0.26,0.29,29.86,0.42,8.07,52.86
4672,Amador ,95640,-120.9220547,38.2814338,68.52,10.8,3.42,43.27,1.05,34.04,48.68
3946,Amador ,95640,-120.9288239,38.3544187,62.27,30.19,5.35,43.84,4.54,60.31,50.25
5073,Amador ,95685,-120.7589689,38.3970536,65.05,30.2,6.12,42.48,11.3,48.52,35.34
5020,Amador ,95669,-120.9500222,38.457356,67.04,11.96,1.82,24.71,4.52,55.36,55.42
2995,Amador ,95642,-120.7391956,38.3175704,66.23,14.41,0.4,17.2,4.67,74.65,30.32
5871,Amador ,95629,-120.7448948,38.4852152,70.53,29.14,5.02,38.56,2.72,47.05,50.56
4740,Amador ,95665,-120.6621779,38.3930097,65.43,8.41,0.55,38.89,6.76,48.86,45.81
1867,Amador ,95666,-120.2562561,38.5394172,52.36,,0.09,0.56,7.16,32.47,45.4
3907,Amador ,95666,-120.5707489,38.4649441,63.69,5.25,0.04,18.27,4.86,32.81,21.2
4505,Butte ,95928,-121.8128247,39.7192136,45.23,38.29,8.78,64.03,15.94,97.04,91.91
4852,Butte ,95965,-121.6460664,39.5164559,47.63,21.94,6.95,73.76,4.88,94.45,70.97
2956,Butte ,95966,-121.5403556,39.4956403,39.46,23.84,23.24,89.8,13.66,42.78,76.18
4169,Butte ,95928,-121.8142432,39.6982253,39.06,48.25,23.14,66.82,64.34,32.99,89.08
3404,Butte ,95965,-121.5606959,39.5071861,29.1,34.28,14.32,79.84,3.97,72.53,60.23
4930,Butte ,95965,-121.5601305,39.477074,53.56,39.15,4.76,26.37,22.95,97.09,82.52
4275,Butte ,95928,-121.8344873,39.7293637,49.05,33.12,11.33,0,19.4,96.28,90.1
4410,Butte ,95966,-121.5065211,39.3923244,37.24,48.1,18.74,68.38,57.24,33.57,72.11
3531,Butte ,95928,-121.8514478,39.711661,47.91,30.54,13.01,0,13.05,94.72,86
4758,Butte ,95965,-121.5372499,39.5808681,30.91,23.78,11.29,77.28,6.46,39.69,70.04
3556,Butte ,95926,-121.8495875,39.7368942,37.75,48.05,22.12,85.32,18.51,33,93.91
5157,Butte ,95948,-121.6578142,39.3453317,54.44,36.01,2.89,23.38,1.28,93.49,68.1
3222,Butte ,95917,-121.7723641,39.4540994,32.51,27.39,15.56,84.76,8.01,39.67,49.64
4572,Butte ,95928,-121.7982097,39.726274,35.35,48.19,22.02,90.34,7.76,33.08,84.28
5156,Butte ,95926,-121.8573274,39.7358332,52.44,46.98,6.81,25.71,28.22,76.92,45.59
4801,Butte ,95966,-121.5309393,39.429744,38.02,48.38,23.49,70.28,26.54,33.1,87.28
5331,Butte ,95965,-121.5013525,39.960108,57.15,45.37,5.7,38.49,8.58,83.12,73.36
3140,Butte ,95969,-121.6824752,39.674685,49.38,30.95,11.8,0,15.72,94.64,94.21
6117,Butte ,95966,-121.4669098,39.5302628,40.39,48.21,13.15,53.87,58.06,32.99,60.95
3060,Butte ,95948,-121.7897864,39.3257871,47.61,30.58,1.58,45.23,10.32,85.16,68.07
4234,Butte ,95926,-121.8617233,39.7297355,47.77,26.03,8.27,31.42,6.2,95.66,77.44
5640,Butte ,95966,-121.5269455,39.5228652,54.55,46.01,4.84,0,20.02,75.44,64.9
3130,Butte ,95916,-121.3519555,39.6655389,37.3,48.36,23.35,41.68,32.56,49.4,91.7
4204,Butte ,95926,-121.8390356,39.7420778,35.7,48.29,23.35,71.57,16.1,46.18,91.49
4217,Butte ,95973,-121.8641991,39.7638851,36.5,48.31,23.74,52.61,14.33,52.03,97.31
5266,Butte ,95973,-121.8638042,39.7754009,46.75,40.21,5.14,34.31,4.79,37.38,26.11
5797,Butte ,95965,-121.5980004,39.5191072,30.13,47.66,13.95,89.6,8.38,26.13,41.56
4694,Butte ,95969,-121.6098642,39.7817973,38.47,48.35,22.91,39.75,59.86,51.93,74.38
5739,Butte ,95973,-121.8867963,39.7376442,52.33,45.39,2.99,0,7.61,84.41,56.82
4599,Butte ,95948,-121.7370059,39.3792483,54.99,46.7,7.54,38.66,20.39,74.44,45.28
3900,Butte ,95965,-121.5902502,39.6722796,40.07,48.17,21.59,24.98,20.68,45.55,63.67
4052,Butte ,95973,-121.849496,39.7638564,37.51,48.01,12.2,74.19,30.55,23.53,65.99
5478,Butte ,95966,-121.509062,39.4895646,51.09,32.59,6.77,23.08,13.08,94.65,50.12
3723,Butte ,95969,-121.638031,39.7551658,38.6,48.12,15.01,66.42,41.34,29.77,66.44
5636,Butte ,95938,-121.8415821,39.5969309,39.56,48.07,10.54,0,2.89,28.22,53.25
5297,Butte ,95954,-121.6191977,39.8274126,29.3,46.16,14.5,86.22,13.61,36.67,34.56
3373,Butte ,95926,-121.8161641,39.7502541,55.04,45.27,4.43,69.51,16.86,75.48,44.81
4333,Butte ,95966,-121.4581641,39.4867836,33.39,48.16,22.59,79.81,14.07,47.07,64.54
3060,Butte ,95973,-121.8375293,39.7670771,48.2,36.23,7.84,0,9.03,97.11,82.02
7030,Butte ,95954,-121.6019972,39.8262662,35.5,48.11,21.9,74,36.16,29.13,37.54
6071,Butte ,95926,-121.8235198,39.7578665,41.15,48.15,10.88,0,20.29,33.42,44.53
3455,Butte ,95969,-121.5862872,39.7589033,52.65,30.07,4.08,0,7.17,94.64,29.59
4396,Butte ,95942,-121.6693104,39.9107695,50.15,29.22,8.12,42.74,10.9,94.64,46.17
5184,Butte ,95973,-121.9334044,39.7860101,56.35,45.76,5.68,32.02,14.89,75.25,59.77
5295,Butte ,95969,-121.5758491,39.7841664,40.18,48.24,21.03,0,40.08,50.24,58.38
2324,Butte ,95926,-121.864319,39.744651,51.91,27.14,2.56,63.87,4.8,94.64,28.05
1771,Butte ,95973,-121.894685,39.7660786,33.93,48,16.69,77.78,9.63,23.53,49.67
2142,Butte ,95973,-121.8785043,39.7558816,43.55,47.97,9.44,32.12,41.3,32.99,9.82
3902,Butte ,95928,-121.7616429,39.7203605,40.43,48.04,8.66,75.95,3.17,26.11,18.3
3304,Butte ,95928,-121.7959706,39.7464744,36.44,48.28,23.74,61.54,13.27,52.03,46.93
2852,Butte ,95973,-121.8185603,39.7680605,52.58,44.75,2.61,0,12.37,84.82,32.23
9515,Calaveras ,95252,-120.8741765,38.1930259,59.63,27.96,3.64,50.81,3.23,48.77,31.09
6969,Calaveras ,95228,-120.6736779,37.9756396,62.36,8.52,0.93,20.23,1.55,88.06,51.41
4434,Calaveras ,95252,-120.773333,38.1081725,61.42,23.93,1.64,31.88,0.51,62.93,38.54
4463,Calaveras ,95222,-120.5609618,38.0706597,62.17,11.09,2.34,22.85,5.64,49.79,47.13
4032,Calaveras ,95246,-120.5813938,38.2401676,60.67,3.18,0.51,34.71,0.2,32.17,64.2
5515,Calaveras ,95223,-120.3934638,38.1924839,60.09,23.56,1.64,43.34,0.34,48.96,36.87
4046,Calaveras ,95257,-120.449,38.3647246,62.47,7.43,2.54,27.7,4.29,43.45,50.66
3332,Calaveras ,95247,-120.4761869,38.1257461,61.21,5.02,0.51,5.48,7.97,30.54,27.88
2330,Calaveras ,95223,-120.3311458,38.2341994,59.73,2.51,0.51,0,5.95,23.45,30.98
942,Calaveras ,95223,-120.2111512,38.4051305,53.78,0.62,0.55,0,1.41,23.46,29.83
5183,Colusa ,95932,-122.0259021,39.1863211,9.7,5.84,9.5,86.68,9.21,26.86,67.23
2495,Colusa ,95932,-121.9636465,39.314744,0,6.28,4.84,75.59,9.09,40.35,63.33
5121,Colusa ,95912,-122.0142763,39.003105,7.13,8.77,11.33,87.81,4.48,50.34,57.82
2565,Colusa ,95987,-122.2818535,39.1078478,18.65,17.41,6.71,81.34,1.56,50.41,67.27
6055,Colusa ,95979,-122.4155716,39.2881333,0,2.91,4.31,76.62,10.98,48.67,63.46
6117,Contra Costa,94804,-122.3567421,37.9283199,0,17.4,86.06,0,45.98,97.92,79.8
5001,Contra Costa,94565,-121.8695963,38.0152346,29.38,26.91,39.51,0,79.17,98.59,79.7
2292,Contra Costa,94801,-122.3843954,37.9594657,30.33,27.43,46.48,0,81.14,98.59,90.67
6964,Contra Costa,94801,-122.3629548,37.9337832,0,18.42,60.53,0,89.07,97.77,66.98
3404,Contra Costa,94804,-122.3229975,37.9159913,0,17.21,52.22,35.04,31.11,92.28,83.97
3615,Contra Costa,94806,-122.3520845,37.9610592,17.92,22.91,49.52,31.72,83.91,85.26,61.72
5962,Contra Costa,94801,-122.3624287,37.9410164,0,17.04,77.24,0,31.13,98.3,86.33
7251,Contra Costa,94565,-121.8917858,38.0264843,29.98,27.19,46.02,0,73.96,98.59,67.24
7118,Contra Costa,94565,-121.8936219,38.0214503,28.14,25.92,21.75,0,91.9,98.59,71.62
5462,Contra Costa,94509,-121.8340512,38.015682,0,15.91,35.95,36.13,35.11,98.15,81.31
3984,Contra Costa,94804,-122.3560521,37.8969709,30.97,27.54,46.61,0,72,98.63,55.13
6097,Contra Costa,94801,-122.3518215,37.9402568,0,18.05,80.8,0,74.2,97.83,75.06
6962,Contra Costa,94806,-122.3509331,37.9690044,0,17.08,84.59,0,20.89,98.29,73.08
5757,Contra Costa,94806,-122.3524853,37.9542763,29.39,26.79,45.1,0,80.59,98.59,79.85
6592,Contra Costa,94572,-122.2538488,38.0481856,37.13,30.74,34.03,76.22,40.38,84.79,60.72
5923,Contra Costa,94804,-122.3351024,37.9302081,28.91,26.44,14.81,0,85.42,98.59,77.53
3324,Contra Costa,94565,-121.9435261,38.0391707,34.65,29.33,36.08,30.06,12.96,99.5,62.14
5038,Contra Costa,94553,-122.0963526,38.0218002,33.45,28.7,46.15,0,70.96,99.5,70.08
5641,Contra Costa,94565,-121.9443678,38.0232458,29.46,26.94,19.05,0,19.67,98.59,73.48
5546,Contra Costa,94565,-121.8644952,38.0040446,28.06,25.87,13.69,0,30.91,98.59,75.82
5298,Contra Costa,94565,-121.8641513,38.0392742,0,18.92,31.45,0,90.48,95.31,64.13
3467,Contra Costa,94565,-121.8828347,38.00648,31.8,27.91,48.49,0,80.94,99.4,81.44
4389,Contra Costa,94806,-122.317385,37.993894,0,17.46,79.67,0,26.28,98.28,85.16
3933,Contra Costa,94806,-122.3542717,37.9923334,32.86,28.39,48.49,0,87.06,99.5,90.61
6246,Contra Costa,94561,-121.732928,37.9993161,0,17.8,52.22,26.7,87.81,91.95,85.78
6620,Contra Costa,94509,-121.7619241,38.0077971,32.36,28.31,43.15,0,62.52,99.5,80.14
5327,Contra Costa,94565,-121.9174417,38.0314621,0,17.25,52.35,30.79,41.27,92.55,78.15
5518,Contra Costa,94520,-122.0293918,38.036962,0,18,40.26,0,87.89,91.11,46.07
10605,Contra Costa,94806,-122.3363969,37.9566485,0,16.79,27.34,12.95,43.26,92.13,41.51
5542,Contra Costa,94806,-122.345993,37.9760806,29.42,26.47,24.09,23.21,48.55,97.7,40.31
6093,Contra Costa,94520,-122.053206,37.9849793,0,17.16,51.72,26.34,37.43,91.92,82.71
4376,Contra Costa,94509,-121.7845356,38.0085744,0,17.31,52.35,9.4,37.3,97.75,77.54
3659,Contra Costa,94513,-121.6710171,37.9362987,39.16,35.3,17.25,66.52,3.62,84.77,36.8
7229,Contra Costa,94521,-121.9764323,37.9987014,34.7,28.99,33.21,3.82,68.22,99.38,48.85
2985,Contra Costa,94509,-121.8278001,38.0037019,35.64,29.78,35.83,59.78,32.21,99.2,45.29
6695,Contra Costa,94553,-122.1389042,38.0223177,21.64,23.94,60.49,0,86.12,95.93,49.3
6347,Contra Costa,94565,-121.9812128,38.0467432,38.39,31.5,17,68.35,32.81,84.65,52
2281,Contra Costa,94565,-121.8993314,38.0139188,23.11,24.35,50.77,0,66.58,97.34,66.51
10812,Contra Costa,94561,-121.7056533,37.9837121,40.45,32.68,18.88,88.61,16.27,68.01,42.42
1426,Contra Costa,94509,-121.8155705,38.0004738,47.43,34.76,12,77.95,13.06,62.62,
3435,Contra Costa,94509,-121.8485515,38.0026146,0,15.55,47.22,1.66,72.45,98.27,37.36
3317,Contra Costa,94561,-121.7134904,38.0217527,0,18.54,27.24,0,82.55,55.12,53.81
5701,Contra Costa,94806,-122.3354534,37.9659307,23.03,24.41,61.25,0,66.48,94.97,91.31
6595,Contra Costa,94801,-122.3538132,37.9476192,32.68,28.16,36.29,0,64.19,99.41,64.76
5316,Contra Costa,94801,-122.404809,37.9448245,0,18.13,75.6,21.99,93.84,91.21,49.15
5706,Contra Costa,94805,-122.3299744,37.9401338,0,17.94,84.33,0,79.64,97.9,55.23
7444,Contra Costa,94564,-122.2975158,38.0059174,27.01,25.52,29.03,0,87.65,98.25,32
4802,Contra Costa,94509,-121.7964223,37.9919244,24.28,24.5,50.16,0,58.48,97.34,78.16
6482,Contra Costa,94521,-121.9236578,37.9889314,26.77,25.29,17.48,0,19.38,98.59,78.24
2771,Contra Costa,94509,-121.829459,37.9860073,30.51,27.49,13.34,0,11.31,98.59,50.54
3779,Contra Costa,94806,-122.3305065,37.970609,37.37,31.27,24,67.88,40.49,84.79,21.59
5171,Contra Costa,94561,-121.6299682,38.0381229,0,17.72,49.42,24.44,85.01,91.92,59.4
4307,Contra Costa,94553,-122.0773567,38.0020819,0,17.28,46.22,8.17,53.8,91.92,41.72
3222,Contra Costa,94806,-122.3264034,37.9821375,28.96,26.32,31.33,0,81.95,98.59,47.12
7718,Contra Costa,94509,-121.7994409,38.0053331,39.01,32.83,15.11,56.59,17.91,84.94,52.2
4182,Contra Costa,94520,-122.0338936,37.9947441,39.94,31.19,21.59,71.7,28.84,67.37,52.89
4881,Contra Costa,94520,-122.034523,37.9667876,33.98,28.97,36.08,5.41,17.66,99.5,69.07
5533,Contra Costa,94505,-121.6219157,37.8582825,19.39,23.68,65.26,0,85.13,72,59.49
7595,Contra Costa,94804,-122.3414882,37.9394176,23.27,24.4,50.72,0,67.31,97.34,88.63
3281,Contra Costa,94804,-122.3117391,37.9090127,23.45,23.98,29.73,0,80.68,98.08,31.84
4032,Contra Costa,94520,-122.0377689,37.975617,22.41,24.27,66.02,0,93,97.31,48.23
8309,Contra Costa,94804,-122.3399755,37.9485499,40.82,31.47,16.32,90.5,18.54,67.31,7.92
5051,Contra Costa,94561,-121.6702095,37.9891088,0,18.34,40.86,0,95.56,67.43,41.17
4300,Contra Costa,94520,-122.0474489,37.9606497,32.94,28.3,48.49,0,63.25,99.5,60.69
2837,Contra Costa,94530,-122.3155835,37.9226169,0,18.27,29.88,21.79,94.25,89.81,38.89
4485,Contra Costa,94565,-121.875401,37.9809405,0,18.74,48.86,0,88.25,96.17,29.57
7723,Contra Costa,94553,-122.22759,38.0244532,31.4,27.35,19.94,0,44.64,98.62,36.24
4506,Contra Costa,94520,-122.039845,37.965937,0,17.79,83.17,0,22.49,97.79,68
7624,Contra Costa,94553,-122.0713084,37.9821516,39.09,31.24,19.05,55.03,59.22,69.28,29.13
6726,Contra Costa,94513,-121.7021082,37.9109334,0,19.32,27.34,0,80.7,85.9,34.14
6309,Contra Costa,94531,-121.7586352,37.9431268,23.14,24.26,48.81,0,81.3,97.29,45.62
3102,Contra Costa,94513,-121.857135,37.9316982,0,18.63,32.91,0,87.02,87.91,18.7
1483,Contra Costa,94564,-122.3071592,38.0033732,7.86,22.05,45.15,0,9.72,85.26,85.54
7183,Contra Costa,94803,-122.2870052,37.9824969,27.17,24.86,47.65,0,47.69,87.29,49.59
5099,Contra Costa,94513,-121.7087615,37.9289646,0,17.88,45.36,6.78,86.75,91.68,43.5
1714,Contra Costa,94513,-121.7074839,37.9577924,0,19.01,79.02,0,75.56,60.55,62.2
3759,Contra Costa,94513,-121.7320102,37.9471133,0,19.84,22.64,0,84.96,95.57,34.86
7013,Contra Costa,94520,-122.0446085,37.9550364,26.16,24.94,49.62,0,46.6,90.83,34.57
8491,Contra Costa,94509,-121.8308707,37.9946847,38.76,30.6,18.76,72.43,33.22,67.41,25.52
3200,Contra Costa,94513,-121.7489395,37.8837503,27.92,25.01,50.06,0,60.75,87.8,18.89
4576,Contra Costa,94565,-121.9161635,38.0037978,0,18.81,32.32,0,90.08,67.34,18.96
7353,Contra Costa,94553,-122.1262172,38.0176872,0,17.76,52.35,17.44,23.23,97.37,61.63
2548,Contra Costa,94530,-122.3059348,37.917033,0,18.14,34.81,14.35,98.45,89.87,40.15
9989,Contra Costa,94553,-122.1663864,38.0165957,38.13,29.91,15.96,73.1,12.01,80.67,21.47
5048,Contra Costa,94565,-121.9168577,38.0162998,34.82,28.1,4.43,45.8,15.03,98.88,17.56
5926,Contra Costa,94531,-121.7478856,37.9715128,28.5,25.53,19.36,0,54.76,73.26,20.12
1724,Contra Costa,94596,-122.0630149,37.9062665,29.02,26.49,31.41,0,94.56,98.59,47.94
2532,Contra Costa,94531,-121.766535,37.9886736,0,18.86,27.24,0,19.86,37.83,26.69
5857,Contra Costa,94553,-122.1215423,38.0042221,14.38,24.21,72.15,0,94.36,23.48,34.93
5141,Contra Costa,94547,-122.2744575,38.0264084,20.2,24.07,72.51,0,94.61,61.83,22.83
3749,Contra Costa,94805,-122.322249,37.93966,27.84,25.23,41.77,0,66.86,75.56,42.47
6148,Contra Costa,94561,-121.7305372,37.9836864,0,19.69,18.24,0,78.35,67.69,7.88
12847,Contra Costa,94547,-122.2562999,38.0086578,36.46,28.94,8.39,47.49,29.59,87.85,39.4
3267,Contra Costa,94519,-122.01218,37.9762383,2.48,21.7,22.48,24.48,60.9,85.26,45.42
6416,Contra Costa,94519,-122.026061,37.9886609,35.56,29.09,21.65,30.72,63.59,98.67,45.76
4924,Contra Costa,94513,-121.7147968,37.9422173,0,17.85,33.9,0,83.57,91.92,9.38
3433,Contra Costa,94803,-122.3086599,37.9788936,44.85,35.64,13.91,73.63,48.97,0.05,23.59
6216,Contra Costa,94547,-122.2781134,38.0094814,19.34,23.41,49.42,42.18,72.15,85.27,14.65
6085,Contra Costa,94530,-122.3052879,37.901071,17,23.75,72.73,0,51.27,53.54,13.43
4996,Contra Costa,94553,-122.1962349,38.0407401,23.67,24.48,55.63,0,50.14,90.91,56.27
4197,Contra Costa,94596,-122.0583635,37.8918717,36.87,29.68,20.05,47.99,26.81,87.93,44.89
3358,Contra Costa,94518,-122.0267807,37.9515216,25.89,24.82,50.17,0,55.56,87.83,34.7
3790,Contra Costa,94521,-121.9851584,37.9689678,25.91,24.97,40.72,0,69.27,43.28,9.49
2002,Contra Costa,94547,-122.2874536,38.0174202,0,19.2,78.48,0,25.43,39.22,55.34
1932,Contra Costa,94518,-122.0425441,37.9488733,0,18.77,29.63,0,96,81.34,15.46
4194,Contra Costa,94505,-121.577453,37.9016812,36.38,29.75,27.96,26.87,70.85,91.34,7.11
3018,Contra Costa,94806,-122.323644,37.9586683,0,20.3,24.09,0,71,81.07,19.63
5159,Contra Costa,94597,-122.0689417,37.9232424,0,18.18,40.93,0,35.84,69.23,48.46
2805,Contra Costa,94531,-121.8014749,37.944738,10.1,22.95,40.08,0,63.44,85.26,9.09
5353,Contra Costa,94553,-122.102737,37.9885846,24.02,24.46,49.12,0,23.49,91.85,37.02
4166,Contra Costa,94523,-122.0606042,37.9515418,33.83,28.69,27.82,0,25.86,99.5,32.1
7367,Contra Costa,94530,-122.2980802,37.902246,29.47,25.72,17.84,0,65.37,72.16,45.18
7043,Contra Costa,94519,-121.9977502,37.9817896,0,18.33,34.91,0,95.36,69.24,34.94
7412,Contra Costa,94509,-121.7940175,37.9762527,7.08,22.6,40.08,0,42.04,85.26,42.69
